State,Date,Cured(cumsum),Deaths(cumsum),Confirmed(cumsum),Cured,Deaths,Confirmed
Uttarakhand,2020-11-02,57609,1027,62550,187,4,222
Uttarakhand,2020-11-03,58050,1029,62881,441,2,331
Uttarakhand,2020-11-04,58459,1033,63197,409,4,316
Uttarakhand,2020-11-05,58729,1038,63585,270,5,388
Uttarakhand,2020-11-06,59338,1047,64065,609,9,480
Uttarakhand,2020-11-07,59746,1056,64538,408,9,473
Uttarakhand,2020-11-08,60083,1063,65036,337,7,498
Uttarakhand,2020-11-09,60242,1065,65279,159,2,243
Uttarakhand,2020-11-10,60453,1075,65677,211,10,398
Uttarakhand,2020-11-11,60970,1080,66005,517,5,328
Uttarakhand,2020-11-12,61451,1086,66788,481,6,783
Uttarakhand,2020-11-13,61990,1093,67239,539,7,451
Uttarakhand,2020-11-14,62302,1097,67706,312,4,467
Uttarakhand,2020-11-15,62483,1102,68002,181,5,296
Uttarakhand,2020-11-16,62543,1107,68215,60,5,213
Uttarakhand,2020-11-17,63158,1116,68458,615,9,243
Uttarakhand,2020-11-18,63603,1119,68887,445,3,429
Uttarakhand,2020-11-19,64032,1128,69307,429,9,420
Uttarakhand,2020-11-20,64427,1133,69693,395,5,386
Uttarakhand,2020-11-21,65562,1138,70205,1135,5,512
Uttarakhand,2020-11-22,65562,1146,70790,0,8,585
Uttarakhand,2020-11-23,65733,1155,71256,171,9,466
Uttarakhand,2020-11-24,66172,1162,71632,439,7,376
Uttarakhand,2020-11-25,66349,1173,72160,177,11,528
Uttarakhand,2020-11-26,66799,1185,72642,450,12,482
Uttarakhand,2020-11-27,67119,1196,72997,320,11,355
Uttarakhand,2020-11-28,67514,1201,73527,395,5,530
Uttarakhand,2020-11-29,67861,1214,73951,347,13,424
Uttarakhand,2020-11-30,68148,1222,74340,287,8,389
Uttarakhand,2020-12-01,68505,1231,74795,357,9,455
Uttarakhand,2020-12-02,69083,1238,75268,578,7,473
Uttarakhand,2020-12-03,69578,1251,75784,495,13,516
Uttarakhand,2020-12-04,70045,1263,76275,467,12,491
Uttarakhand,2020-12-05,70626,1273,76893,581,10,618
Uttarakhand,2020-12-06,71116,1281,77573,490,8,680
Uttarakhand,2020-12-07,71489,1285,77997,373,4,424
Uttarakhand,2020-12-08,71980,1295,78509,491,10,512
Uttarakhand,2020-12-09,72435,1307,79141,455,12,632
Uttarakhand,2020-12-10,72880,1320,79656,445,13,515
Uttarakhand,2020-12-11,73412,1332,80486,532,12,830
Uttarakhand,2020-12-12,73936,1341,81211,524,9,725
Uttarakhand,2020-12-13,74381,1351,81939,445,10,728
Uttarakhand,2020-12-14,74781,1355,82429,400,4,490
Uttarakhand,2020-12-15,75501,1361,83006,720,6,577
Uttarakhand,2020-12-16,76041,1372,83502,540,11,496
Uttarakhand,2020-12-17,76554,1375,84069,513,3,567
Uttarakhand,2020-12-18,77243,1384,84689,689,9,620
Uttarakhand,2020-12-19,77803,1399,85269,560,15,580
Uttarakhand,2020-12-20,78371,1408,85853,568,9,584
Uttarakhand,2020-12-21,78727,1413,86317,356,5,464
Uttarakhand,2020-12-22,79755,1426,86765,1028,13,448
Uttarakhand,2020-12-23,80425,1439,87376,670,13,611
Uttarakhand,2020-12-24,80986,1447,87940,561,8,564
Uttarakhand,2020-12-25,81587,1458,88376,601,11,436
Uttarakhand,2020-12-26,81871,1463,88844,284,5,468
Uttarakhand,2020-12-27,82298,1476,89218,427,13,374
Uttarakhand,2020-12-28,82537,1483,89645,239,7,427
Uttarakhand,2020-12-29,82850,1489,89850,313,6,205
Uttarakhand,2020-12-30,83416,1495,90167,566,6,317
Uttarakhand,2020-12-31,84149,1504,90616,733,9,449
Uttarakhand,2021-01-01,84692,1509,90920,543,5,304
Uttarakhand,2021-01-02,85189,1515,91281,497,6,361
Uttarakhand,2021-01-03,85658,1522,91544,469,7,263
Uttarakhand,2021-01-04,85908,1527,91811,250,5,267
Uttarakhand,2021-01-05,86611,1535,92112,703,8,301
Uttarakhand,2021-01-06,87105,1544,92366,494,9,254
Uttarakhand,2021-01-07,87529,1549,92593,424,5,227
Uttarakhand,2021-01-08,87978,1555,92842,449,6,249
Uttarakhand,2021-01-09,88370,1562,93111,392,7,269
Uttarakhand,2021-01-10,88615,1568,93398,245,6,287
Uttarakhand,2021-01-11,88918,1573,93621,303,5,223
Uttarakhand,2021-01-12,89446,1578,93777,528,5,156
Uttarakhand,2021-01-13,89729,1589,93961,283,11,184
Uttarakhand,2021-01-14,90025,1593,94170,296,4,209
Uttarakhand,2021-01-15,90218,1596,94324,193,3,154
Uttarakhand,2021-01-16,90457,1602,94465,239,6,141
Uttarakhand,2021-01-17,90736,1606,94691,279,4,226
Uttarakhand,2021-01-18,90838,1611,94803,102,5,112
Uttarakhand,2021-01-19,91170,1617,94923,332,6,120
Uttarakhand,2021-01-20,91428,1619,95039,258,2,116
Uttarakhand,2021-01-21,91565,1622,95192,137,3,153
Uttarakhand,2021-01-22,91852,1626,95354,287,4,162
Uttarakhand,2021-01-23,92040,1629,95464,188,3,110
Uttarakhand,2021-01-24,92224,1629,95586,184,0,122
Uttarakhand,2021-01-25,92284,1631,95640,60,2,54
Uttarakhand,2021-01-26,92544,1635,95702,260,4,62
Uttarakhand,2021-01-27,92650,1636,95741,106,1,39
Uttarakhand,2021-01-28,92748,1639,95826,98,3,85
Uttarakhand,2021-01-29,92928,1642,95908,180,3,82
Uttarakhand,2021-01-30,93055,1642,95986,127,0,78
Uttarakhand,2021-01-31,93223,1643,96068,168,1,82
Uttarakhand,2021-02-01,93310,1644,96129,87,1,61
Uttarakhand,2021-02-02,93451,1648,96180,141,4,51
Uttarakhand,2021-02-03,93533,1651,96227,82,3,47
Uttarakhand,2021-02-04,93629,1655,96281,96,4,54
Uttarakhand,2021-02-05,93723,1659,96384,94,4,103
Uttarakhand,2021-02-06,93824,1662,96431,101,3,47
Uttarakhand,2021-02-07,93877,1664,96478,53,2,47
Uttarakhand,2021-02-08,93913,1668,96493,36,4,15
Uttarakhand,2021-02-09,94057,1671,96536,144,3,43
Uttarakhand,2021-02-10,94127,1673,96590,70,2,54
Uttarakhand,2021-02-11,94240,1673,96625,113,0,35
Uttarakhand,2021-02-12,94328,1676,96673,88,3,48
Uttarakhand,2021-02-13,94396,1678,96722,68,2,49
Uttarakhand,2021-02-14,94449,1680,96766,53,2,44
Uttarakhand,2021-02-15,94453,1680,96820,4,0,54
Uttarakhand,2021-02-16,94572,1680,96867,119,0,47
Uttarakhand,2021-02-17,94674,1682,96920,102,2,53
Uttarakhand,2021-02-18,94733,1683,96964,59,1,44
Uttarakhand,2021-02-19,94772,1684,97005,39,1,41
Uttarakhand,2021-02-20,94850,1686,97031,78,2,26
Uttarakhand,2021-02-21,94850,1686,97031,0,0,0
Uttarakhand,2021-02-22,94850,1687,97031,0,1,0
Uttarakhand,2021-02-23,94850,1689,97031,0,2,0
Uttarakhand,2021-02-24,94850,1690,97031,0,1,0
Uttarakhand,2021-02-25,94850,1690,97031,0,0,0
Uttarakhand,2021-02-26,94850,1690,97031,0,0,0
Uttarakhand,2021-02-27,94850,1691,97031,0,1,0
Uttarakhand,2021-02-28,94850,1692,97031,0,1,0
Uttarakhand,2021-03-01,94850,1692,97031,0,0,0
Uttarakhand,2021-03-02,94880,1692,97031,30,0,0
Uttarakhand,2021-03-03,94946,1692,97089,66,0,58
Uttarakhand,2021-03-04,94979,1692,97134,33,0,45
Uttarakhand,2021-03-05,95000,1692,97234,21,0,100
Uttarakhand,2021-03-06,95035,1694,97285,35,2,51
Uttarakhand,2021-03-07,95073,1694,97363,38,0,78
Uttarakhand,2021-03-08,95095,1695,97422,22,1,59
Uttarakhand,2021-03-09,95123,1695,97480,28,0,58
Uttarakhand,2021-03-10,95223,1695,97529,100,0,49
Uttarakhand,2021-03-11,95223,1695,97529,0,0,0
Uttarakhand,2021-03-12,95268,1697,97565,45,2,36
Uttarakhand,2021-03-13,95362,1700,97700,94,3,135
Uttarakhand,2021-03-14,95469,1702,97754,107,2,54
Uttarakhand,2021-03-15,95494,1703,97806,25,1,52
Uttarakhand,2021-03-16,95581,1704,97866,87,1,60
Uttarakhand,2021-03-17,95628,1704,97931,47,0,65
Uttarakhand,2021-03-18,95665,1704,98041,37,0,110
Uttarakhand,2021-03-19,95727,1704,98129,62,0,88
Uttarakhand,2021-03-20,95796,1704,98228,69,0,99
Uttarakhand,2021-03-21,95851,1704,98311,55,0,83
Uttarakhand,2021-03-22,95883,1704,98448,32,0,137
Uttarakhand,2021-03-23,95954,1704,98552,71,0,104
Uttarakhand,2021-03-24,96010,1706,98646,56,2,94
Uttarakhand,2021-03-25,96062,1706,98880,52,0,234
Uttarakhand,2021-03-26,96215,1707,99072,153,1,192
Uttarakhand,2021-03-27,96388,1708,99258,173,1,186
Uttarakhand,2021-03-28,96467,1709,99515,79,1,257
Uttarakhand,2021-03-29,96512,1709,99881,45,0,366
Uttarakhand,2021-03-30,96555,1711,99990,43,2,109
Uttarakhand,2021-03-31,96709,1713,100118,154,2,128
Uttarakhand,2021-04-01,96831,1717,100411,122,4,293
Uttarakhand,2021-04-02,96956,1719,100911,125,2,500
Uttarakhand,2021-04-03,97150,1721,101275,194,2,364
Uttarakhand,2021-04-04,97351,1725,101714,201,4,439
Uttarakhand,2021-04-05,97520,1727,102264,169,2,550
Uttarakhand,2021-04-06,97881,1729,102811,361,2,547
Uttarakhand,2021-04-07,98259,1736,103602,378,7,791
Uttarakhand,2021-04-08,98444,1741,104711,185,5,1109
Uttarakhand,2021-04-09,98712,1744,105498,268,3,787
Uttarakhand,2021-04-10,99113,1749,106246,401,5,748
Uttarakhand,2021-04-11,99486,1752,107479,373,3,1233
Uttarakhand,2021-04-12,99729,1760,108812,243,8,1333
Uttarakhand,2021-04-13,100533,1767,110146,804,7,1334
Uttarakhand,2021-04-14,100938,1780,112071,405,13,1925
Uttarakhand,2021-04-15,101461,1793,114024,523,13,1953
Uttarakhand,2021-04-16,101958,1802,116244,497,9,2220
Uttarakhand,2021-04-17,103281,1819,118646,1323,17,2402
Uttarakhand,2021-04-18,104161,1856,121403,880,37,2757
Uttarakhand,2021-04-19,104872,1868,124033,711,12,2630
Uttarakhand,2021-04-20,105437,1892,126193,565,24,2160
Uttarakhand,2021-04-21,106272,1919,129205,835,27,3012
Uttarakhand,2021-04-22,107166,1953,134012,894,34,4807
Uttarakhand,2021-04-23,109058,1972,138010,1892,19,3998
Uttarakhand,2021-04-24,110379,2021,142349,1321,49,4339
Uttarakhand,2021-04-25,112001,2102,147433,1622,81,5084
Uttarakhand,2021-04-26,113791,2146,151801,1790,44,4368
Uttarakhand,2021-04-27,115615,2213,156859,1824,67,5058
Uttarakhand,2021-04-28,117221,2309,162562,1606,96,5703
Uttarakhand,2021-04-29,120816,2417,168616,3595,108,6054
Uttarakhand,2021-04-30,124046,2502,174867,3230,85,6251
Uttarakhand,2021-05-01,128405,2624,180521,4359,122,5654
Uttarakhand,2021-05-02,132156,2731,186014,3751,107,5493
Uttarakhand,2021-05-03,135206,2802,191620,3050,71,5606
Uttarakhand,2021-05-04,138657,2930,197023,3451,128,5403
Uttarakhand,2021-05-05,144409,3015,204051,5752,85,7028
Uttarakhand,2021-05-06,149166,3142,211834,4757,127,7783
Uttarakhand,2021-05-07,154147,3293,220351,4981,151,8517
Uttarakhand,2021-05-08,158872,3430,229993,4725,137,9642
Uttarakhand,2021-05-09,163661,3548,238383,4789,118,8390
Uttarakhand,2021-05-10,166431,3728,244273,2770,180,5890
Uttarakhand,2021-05-11,171438,3896,249814,5007,168,5541
Uttarakhand,2021-05-12,176420,4014,256934,4982,118,7120
Uttarakhand,2021-05-13,183478,4123,264683,7058,109,7749
Uttarakhand,2021-05-14,189261,4245,271810,5783,122,7127
Uttarakhand,2021-05-15,193780,4426,277585,4519,181,5775
Uttarakhand,2021-05-16,198616,4623,283239,4836,197,5654
Uttarakhand,2021-05-17,203673,4811,287286,5057,188,4047
Uttarakhand,2021-05-18,207363,5034,291005,3690,223,3719
Uttarakhand,2021-05-19,214426,5132,295790,7063,98,4785
Uttarakhand,2021-05-20,221785,5325,300282,7359,193,4492
Uttarakhand,2021-05-21,229813,5484,303940,8028,159,3658
Uttarakhand,2021-05-22,238593,5600,307566,8780,116,3626
Uttarakhand,2021-05-23,246806,5734,310469,8213,134,2903
Uttarakhand,2021-05-24,252979,5805,313519,6173,71,3050
Uttarakhand,2021-05-25,260084,5927,315590,7105,122,2071
Uttarakhand,2021-05-26,266758,6020,318346,6674,93,2756
Uttarakhand,2021-05-27,271704,6113,321337,4946,93,2991
Uttarakhand,2021-05-28,278045,6201,323483,6341,88,2146
Uttarakhand,2021-05-29,285170,6261,325425,7125,60,1942
Uttarakhand,2021-05-30,289642,6360,327112,4472,99,1687
Uttarakhand,2021-05-31,291580,6401,328338,1938,41,1226
Uttarakhand,2021-06-01,294671,6452,329494,3091,51,1156
Uttarakhand,2021-06-02,296762,6497,330475,2091,45,981
Uttarakhand,2021-06-03,299577,6535,331478,2815,38,1003
Uttarakhand,2021-06-04,302964,6573,332067,3387,38,589
Uttarakhand,2021-06-05,307045,6631,332959,4081,58,892
Uttarakhand,2021-06-06,309609,6664,333578,2564,33,619
Uttarakhand,2021-06-07,311200,6699,334024,1591,35,446
Uttarakhand,2021-06-08,313566,6731,334419,2366,32,395
Uttarakhand,2021-06-09,316283,6797,334965,2717,66,546
Uttarakhand,2021-06-10,319371,6849,335478,3088,52,513
Uttarakhand,2021-06-11,322347,6878,335866,2976,29,388
Uttarakhand,2021-06-12,323967,6909,336153,1620,31,287
Uttarakhand,2021-06-13,324667,6928,336616,700,19,463
Uttarakhand,2021-06-14,325311,6935,336879,644,7,263
Uttarakhand,2021-06-15,326307,6960,337175,996,25,296
Uttarakhand,2021-06-16,326822,6985,337449,515,25,274
Uttarakhand,2021-06-17,327233,6997,337802,411,12,353
Uttarakhand,2021-06-18,327584,7011,338066,351,14,264
Uttarakhand,2021-06-19,328040,7017,338288,456,6,222
Uttarakhand,2021-06-20,328262,7026,338508,222,9,220
Uttarakhand,2021-06-21,328473,7035,338644,211,9,136
Uttarakhand,2021-06-22,328799,7044,338807,326,9,163
Uttarakhand,2021-06-23,329030,7052,338978,231,8,171
Uttarakhand,2021-06-24,329182,7068,339127,152,16,149
Uttarakhand,2021-06-25,329432,7074,339245,250,6,118
Uttarakhand,2021-06-26,329663,7083,339373,231,9,128
Uttarakhand,2021-06-27,329941,7086,339537,278,3,164
Uttarakhand,2021-06-28,330066,7088,339619,125,2,82
Uttarakhand,2021-06-29,330353,7092,339739,287,4,120
Uttarakhand,2021-06-30,330593,7095,339933,240,3,194
Uttarakhand,2021-07-01,330838,7316,340255,245,221,322
Uttarakhand,2021-07-02,331089,7324,340379,251,8,124
Uttarakhand,2021-07-03,331297,7327,340488,208,3,109
Uttarakhand,2021-07-04,331494,7331,340646,197,4,158
Uttarakhand,2021-07-05,331642,7333,340724,148,2,78
Uttarakhand,2021-07-06,331903,7335,340793,261,2,69
Uttarakhand,2021-07-07,332006,7338,340882,103,3,89
Uttarakhand,2021-07-08,332115,7338,340959,109,0,77
Uttarakhand,2021-07-09,332240,7338,341023,125,0,64
Uttarakhand,2021-07-10,332431,7338,341088,191,0,65
Uttarakhand,2021-07-11,332634,7338,341137,203,0,49
Uttarakhand,2021-07-12,332746,7339,341179,112,1,42
Uttarakhand,2021-07-13,332957,7341,341230,211,2,51
Uttarakhand,2021-07-14,333104,7351,341274,147,10,44
Uttarakhand,2021-07-15,333244,7352,341307,140,1,33
Uttarakhand,2021-07-16,333316,7354,341362,72,2,55
Uttarakhand,2021-07-17,333348,7355,341401,32,1,39
Uttarakhand,2021-07-18,333421,7356,341433,73,1,32
Uttarakhand,2021-07-19,333473,7356,341452,52,0,19
Uttarakhand,2021-07-20,333525,7357,341486,52,1,34
Uttarakhand,2021-07-21,333559,7357,341536,34,0,50
Uttarakhand,2021-07-22,333573,7357,341573,14,0,37
Uttarakhand,2021-07-23,333621,7359,341629,48,2,56
Uttarakhand,2021-07-24,333675,7359,341640,54,0,11
Uttarakhand,2021-07-25,333703,7359,341673,28,0,33
Uttarakhand,2021-07-26,333728,7359,341724,25,0,51
Uttarakhand,2021-07-27,333781,7359,341778,53,0,54
Uttarakhand,2021-07-28,333854,7361,341874,73,2,96
Uttarakhand,2021-07-29,333901,7361,341934,47,0,60
Uttarakhand,2021-07-30,333952,7361,341982,51,0,48
Uttarakhand,2021-07-31,334016,7362,342023,64,1,41
Uttarakhand,2021-08-01,334145,7362,342139,129,0,116
Uttarakhand,2021-08-02,334190,7362,342161,45,0,22
Uttarakhand,2021-08-03,334261,7363,342198,71,1,37
Uttarakhand,2021-08-04,334299,7366,342246,38,3,48
Uttarakhand,2021-08-05,334341,7366,342283,42,0,37
Uttarakhand,2021-08-06,334408,7366,342307,67,0,24
Uttarakhand,2021-08-07,334456,7367,342336,48,1,29
Uttarakhand,2021-08-08,334515,7367,342374,59,0,38
Uttarakhand,2021-08-09,334562,7367,342392,47,0,18
Uttarakhand,2021-08-10,334609,7368,342423,47,1,31
Uttarakhand,2021-08-11,334650,7368,342462,41,0,39
West Bengal,2020-03-18,0,0,1,-334650,-7368,-342461
West Bengal,2020-03-19,0,0,1,0,0,0
West Bengal,2020-03-20,0,0,2,0,0,1
West Bengal,2020-03-21,0,0,3,0,0,1
West Bengal,2020-03-22,0,0,4,0,0,1
West Bengal,2020-03-23,0,0,7,0,0,3
West Bengal,2020-03-24,0,1,9,0,1,2
West Bengal,2020-03-25,0,1,9,0,0,0
West Bengal,2020-03-26,0,1,10,0,0,1
West Bengal,2020-03-27,0,1,10,0,0,0
West Bengal,2020-03-28,0,1,15,0,0,5
West Bengal,2020-03-29,0,1,18,0,0,3
West Bengal,2020-03-30,0,1,22,0,0,4
West Bengal,2020-03-31,0,2,26,0,1,4
West Bengal,2020-04-01,6,3,37,6,1,11
West Bengal,2020-04-02,6,3,53,0,0,16
West Bengal,2020-04-03,3,3,63,-3,0,10
West Bengal,2020-04-04,3,3,69,0,0,6
West Bengal,2020-04-05,10,3,80,7,0,11
West Bengal,2020-04-06,10,3,80,0,0,0
West Bengal,2020-04-07,13,3,91,3,0,11
West Bengal,2020-04-08,13,5,99,0,2,8
West Bengal,2020-04-09,16,5,103,3,0,4
West Bengal,2020-04-10,16,5,116,0,0,13
West Bengal,2020-04-11,16,5,126,0,0,10
West Bengal,2020-04-12,19,5,134,3,0,8
West Bengal,2020-04-13,29,7,152,10,2,18
West Bengal,2020-04-14,36,7,190,7,0,38
West Bengal,2020-04-15,37,7,213,1,0,23
West Bengal,2020-04-16,42,7,231,5,0,18
West Bengal,2020-04-17,51,10,255,9,3,24
West Bengal,2020-04-18,55,10,287,4,0,32
West Bengal,2020-04-19,62,12,310,7,2,23
West Bengal,2020-04-20,66,12,339,4,0,29
West Bengal,2020-04-21,73,12,392,7,0,53
West Bengal,2020-04-22,73,15,423,0,3,31
West Bengal,2020-04-23,79,15,456,6,0,33
West Bengal,2020-04-24,103,15,514,24,0,58
West Bengal,2020-04-25,103,18,571,0,3,57
West Bengal,2020-04-26,105,18,611,2,0,40
West Bengal,2020-04-27,105,20,649,0,2,38
West Bengal,2020-04-28,109,20,697,4,0,48
West Bengal,2020-04-29,119,22,725,10,2,28
West Bengal,2020-04-30,124,22,758,5,0,33
West Bengal,2020-05-01,139,33,795,15,11,37
West Bengal,2020-05-02,139,33,795,0,0,0
West Bengal,2020-05-03,151,33,922,12,0,127
West Bengal,2020-05-04,151,35,963,0,2,41
West Bengal,2020-05-05,218,133,1259,67,98,296
West Bengal,2020-05-06,364,140,1344,146,7,85
West Bengal,2020-05-07,364,144,1456,0,4,112
West Bengal,2020-05-08,364,151,1548,0,7,92
West Bengal,2020-05-09,364,160,1678,0,9,130
West Bengal,2020-05-10,372,171,1786,8,11,108
West Bengal,2020-05-11,417,185,1939,45,14,153
West Bengal,2020-05-12,499,190,2063,82,5,124
West Bengal,2020-05-13,612,198,2173,113,8,110
West Bengal,2020-05-14,702,207,2290,90,9,117
West Bengal,2020-05-15,768,215,2377,66,8,87
West Bengal,2020-05-16,829,225,2461,61,10,84
West Bengal,2020-05-17,872,232,2576,43,7,115
West Bengal,2020-05-18,959,238,2677,87,6,101
West Bengal,2020-05-19,1006,244,2825,47,6,148
West Bengal,2020-05-20,1074,250,2961,68,6,136
West Bengal,2020-05-21,1136,253,3103,62,3,142
West Bengal,2020-05-22,1193,259,3197,57,6,94
West Bengal,2020-05-23,1221,265,3332,28,6,135
West Bengal,2020-05-24,1281,269,3459,60,4,127
West Bengal,2020-05-25,1339,272,3667,58,3,208
West Bengal,2020-05-26,1414,278,3816,75,6,149
West Bengal,2020-05-27,1486,283,4009,72,5,193
West Bengal,2020-05-28,1578,289,4192,92,6,183
West Bengal,2020-05-29,1668,295,4536,90,6,344
West Bengal,2020-05-30,1775,302,4813,107,7,277
West Bengal,2020-05-31,1970,309,5130,195,7,317
West Bengal,2020-06-01,2157,317,5501,187,8,371
West Bengal,2020-06-02,2306,325,5772,149,8,271
West Bengal,2020-06-03,2410,335,6168,104,10,396
West Bengal,2020-06-04,2580,345,6508,170,10,340
West Bengal,2020-06-05,2768,355,6876,188,10,368
West Bengal,2020-06-06,2912,366,7303,144,11,427
West Bengal,2020-06-07,3119,383,7738,207,17,435
West Bengal,2020-06-08,3303,396,8187,184,13,449
West Bengal,2020-06-09,3465,405,8613,162,9,426
West Bengal,2020-06-10,3620,415,8985,155,10,372
West Bengal,2020-06-11,3779,432,9328,159,17,343
West Bengal,2020-06-12,3988,442,9768,209,10,440
West Bengal,2020-06-13,4206,451,10244,218,9,476
West Bengal,2020-06-14,4542,463,10698,336,12,454
West Bengal,2020-06-15,5060,475,11087,518,12,389
West Bengal,2020-06-16,5494,485,11494,434,10,407
West Bengal,2020-06-17,6028,495,11909,534,10,415
West Bengal,2020-06-18,6533,506,12300,505,11,391
West Bengal,2020-06-19,7001,518,12735,468,12,435
West Bengal,2020-06-20,7303,529,13090,302,11,355
West Bengal,2020-06-21,7865,540,13531,562,11,441
West Bengal,2020-06-22,8297,555,13945,432,15,414
West Bengal,2020-06-23,8687,569,14358,390,14,413
West Bengal,2020-06-24,9218,580,14728,531,11,370
West Bengal,2020-06-25,9702,591,15173,484,11,445
West Bengal,2020-06-26,10190,606,15648,488,15,475
West Bengal,2020-06-27,10535,616,16190,345,10,542
West Bengal,2020-06-28,10789,629,16711,254,13,521
West Bengal,2020-06-29,11193,639,17283,404,10,572
West Bengal,2020-06-30,11719,653,17907,526,14,624
West Bengal,2020-07-01,12130,668,18559,411,15,652
West Bengal,2020-07-02,12528,683,19170,398,15,611
West Bengal,2020-07-03,13037,699,19819,509,16,649
West Bengal,2020-07-04,13571,717,20488,534,18,669
West Bengal,2020-07-05,14166,736,21231,595,19,743
West Bengal,2020-07-06,14711,757,22126,545,21,895
West Bengal,2020-07-07,15235,779,22987,524,22,861
West Bengal,2020-07-08,15790,804,23837,555,25,850
West Bengal,2020-07-09,16291,827,24823,501,23,986
West Bengal,2020-07-10,16826,854,25911,535,27,1088
West Bengal,2020-07-11,17348,880,27109,522,26,1198
West Bengal,2020-07-12,17959,906,28453,611,26,1344
West Bengal,2020-07-13,18581,932,30013,622,26,1560
West Bengal,2020-07-14,19213,956,31448,632,24,1435
West Bengal,2020-07-15,19931,980,32838,718,24,1390
West Bengal,2020-07-16,20680,1000,34427,749,20,1589
West Bengal,2020-07-17,21415,1023,36117,735,23,1690
West Bengal,2020-07-18,22253,1049,38011,838,26,1894
West Bengal,2020-07-19,23539,1076,40209,1286,27,2198
West Bengal,2020-07-20,24883,1112,42487,1344,36,2278
West Bengal,2020-07-21,26418,1147,44769,1535,35,2282
West Bengal,2020-07-22,28035,1182,47030,1617,35,2261
West Bengal,2020-07-23,29650,1221,49321,1615,39,2291
West Bengal,2020-07-24,31656,1255,51757,2006,34,2436
West Bengal,2020-07-25,33529,1290,53973,1873,35,2216
West Bengal,2020-07-26,35654,1332,56377,2125,42,2404
West Bengal,2020-07-27,37751,1372,58718,2097,40,2341
West Bengal,2020-07-28,39917,1411,60830,2166,39,2112
West Bengal,2020-07-29,42022,1449,62964,2105,38,2134
West Bengal,2020-07-30,44116,1490,65258,2094,41,2294
West Bengal,2020-07-31,46256,1536,67692,2140,46,2434
West Bengal,2020-08-01,48374,1581,70188,2118,45,2496
West Bengal,2020-08-02,50517,1629,72777,2143,48,2589
West Bengal,2020-08-03,52730,1678,75516,2213,49,2739
West Bengal,2020-08-04,54818,1731,78232,2088,53,2716
West Bengal,2020-08-05,56884,1785,80984,2066,54,2752
West Bengal,2020-08-06,58962,1846,83800,2078,61,2816
West Bengal,2020-08-07,61023,1902,86754,2061,56,2954
West Bengal,2020-08-08,63060,1954,89666,2037,52,2912
West Bengal,2020-08-09,65124,2005,92615,2064,51,2949
West Bengal,2020-08-10,67120,2059,95554,1996,54,2939
West Bengal,2020-08-11,70328,2100,98459,3208,41,2905
West Bengal,2020-08-12,73395,2149,101390,3067,49,2931
West Bengal,2020-08-13,76120,2203,104326,2725,54,2936
West Bengal,2020-08-14,78617,2259,107323,2497,56,2997
West Bengal,2020-08-15,81189,2319,110358,2572,60,3035
West Bengal,2020-08-16,83836,2377,113432,2647,58,3074
West Bengal,2020-08-17,86771,2428,116498,2935,51,3066
West Bengal,2020-08-18,89703,2473,119578,2932,45,3080
West Bengal,2020-08-19,92690,2528,122753,2987,55,3175
West Bengal,2020-08-20,95663,2581,125922,2973,53,3169
West Bengal,2020-08-21,98789,2634,129119,3126,53,3197
West Bengal,2020-08-22,101871,2689,132364,3082,55,3245
West Bengal,2020-08-23,104959,2737,135596,3088,48,3232
West Bengal,2020-08-24,108007,2794,138870,3048,57,3274
West Bengal,2020-08-25,111292,2851,141837,3285,57,2967
West Bengal,2020-08-26,114543,2909,144801,3251,58,2964
West Bengal,2020-08-27,117857,2964,147775,3314,55,2974
West Bengal,2020-08-28,121046,3017,150772,3189,53,2997
West Bengal,2020-08-29,124332,3073,153754,3286,56,2982
West Bengal,2020-08-30,127644,3126,156766,3312,53,3012
West Bengal,2020-08-31,130952,3176,159785,3308,50,3019
West Bengal,2020-09-01,134270,3228,162778,3318,52,2993
West Bengal,2020-09-02,137616,3283,165721,3346,55,2943
West Bengal,2020-09-03,140913,3339,168697,3297,56,2976
West Bengal,2020-09-04,144248,3394,171681,3335,55,2984
